zip,primary_city,state,timezone
58572,Sterling,ND,America/Chicago
58573,Strasburg,ND,America/Chicago
58575,Turtle Lake,ND,America/Chicago
58576,Underwood,ND,America/Chicago
58577,Washburn,ND,America/Chicago
58579,Wilton,ND,
58580,Zap,ND,America/Denver
58581,Zeeland,ND,America/Chicago
58601,Dickinson,ND,America/Denver
58602,Dickinson,ND,America/Denver
58620,Amidon,ND,America/Denver
58621,Beach,ND,America/Denver
58622,Belfield,ND,
58623,Bowman,ND,America/Denver
58625,Dodge,ND,America/Denver
58626,Dunn Center,ND,America/Denver
58627,Fairfield,ND,America/Denver
58630,Gladstone,ND,
58631,Glen Ullin,ND,
58632,Golva,ND,America/Denver
58634,Grassy Butte,ND,
58636,Halliday,ND,America/Denver
58638,Hebron,ND,
58639,Hettinger,ND,America/Denver
58640,Killdeer,ND,America/Denver
58641,Lefor,ND,America/Denver
58642,Manning,ND,America/Denver
58643,Marmarth,ND,America/Denver
58645,Medora,ND,America/Denver
58646,Mott,ND,America/Denver
58647,New England,ND,
58649,Reeder,ND,America/Denver
58650,Regent,ND,America/Denver
58651,Rhame,ND,America/Denver
58652,Richardton,ND,America/Denver
58653,Scranton,ND,America/Denver
58654,Sentinel Butte,ND,America/Denver
58655,South Heart,ND,America/Denver
58656,Taylor,ND,America/Denver
58701,Minot,ND,America/Chicago
58702,Minot,ND,America/Chicago
58703,Minot,ND,America/Chicago
58704,Minot Afb,ND,America/Chicago
58705,Minot Afb,ND,America/Chicago
58707,Minot,ND,America/Chicago
58710,Anamoose,ND,
58711,Antler,ND,America/Chicago
58712,Balfour,ND,America/Chicago
58713,Bantry,ND,America/Chicago
58716,Benedict,ND,America/Chicago
58718,Berthold,ND,
58721,Bowbells,ND,America/Chicago
58722,Burlington,ND,America/Chicago
58723,Butte,ND,
58725,Carpio,ND,
58727,Columbus,ND,America/Chicago
58730,Crosby,ND,America/Chicago
58731,Deering,ND,America/Chicago
58733,Des Lacs,ND,America/Chicago
58734,Donnybrook,ND,
58735,Douglas,ND,America/Chicago
58736,Drake,ND,America/Chicago
58737,Flaxton,ND,America/Chicago
58740,Glenburn,ND,
58741,Granville,ND,America/Chicago
58744,Karlsruhe,ND,America/Chicago
58746,Kenmare,ND,
58748,Kramer,ND,America/Chicago
58750,Lansford,ND,
58752,Lignite,ND,America/Chicago
58755,Mcgregor,ND,America/Chicago
58756,Makoti,ND,America/Chicago
58757,Mandaree,ND,
58758,Martin,ND,
58759,Max,ND,America/Chicago
58760,Maxbass,ND,America/Chicago
58761,Mohall,ND,America/Chicago
58762,Newburg,ND,America/Chicago
58763,New Town,ND,America/Chicago
58765,Noonan,ND,America/Chicago
58768,Norwich,ND,
58769,Palermo,ND,America/Chicago
58770,Parshall,ND,America/Chicago
58771,Plaza,ND,America/Chicago
58772,Portal,ND,America/Chicago
58773,Powers Lake,ND,America/Chicago
58775,Roseglen,ND,America/Chicago
58776,Ross,ND,America/Chicago
58778,Ruso,ND,America/Chicago
58779,Ryder,ND,
58781,Sawyer,ND,America/Chicago
58782,Sherwood,ND,America/Chicago
58783,Souris,ND,America/Chicago
58784,Stanley,ND,America/Chicago
58785,Surrey,ND,America/Chicago
58787,Tolley,ND,America/Chicago
58788,Towner,ND,America/Chicago
58789,Upham,ND,America/Chicago
58790,Velva,ND,America/Chicago
58792,Voltaire,ND,America/Chicago
58793,Westhope,ND,America/Chicago
58794,White Earth,ND,America/Chicago
58795,Wildrose,ND,America/Chicago
58801,Williston,ND,America/Chicago
58802,Williston,ND,America/Chicago
58803,Williston,ND,
58830,Alamo,ND,America/Chicago
58831,Alexander,ND,
58833,Ambrose,ND,America/Chicago
58835,Arnegard,ND,
58838,Cartwright,ND,
58843,Epping,ND,America/Chicago
58844,Fortuna,ND,America/Chicago
58845,Grenora,ND,
58847,Keene,ND,
58849,Ray,ND,America/Chicago
58852,Tioga,ND,America/Chicago
58853,Trenton,ND,America/Chicago
58854,Watford City,ND,
58856,Zahl,ND,America/Chicago
59001,Absarokee,MT,America/Denver
59002,Acton,MT,America/Denver
59003,Ashland,MT,America/Denver
59006,Ballantine,MT,America/Denver
59007,Bearcreek,MT,America/Denver
59008,Belfry,MT,America/Denver
59010,Bighorn,MT,America/Denver
59011,Big Timber,MT,America/Denver
59012,Birney,MT,America/Denver
59013,Boyd,MT,America/Denver
59014,Bridger,MT,America/Denver
59015,Broadview,MT,America/Denver
59016,Busby,MT,America/Denver
59018,Clyde Park,MT,America/Denver
59019,Columbus,MT,America/Denver
59020,Cooke City,MT,America/Denver
59022,Crow Agency,MT,America/Denver
59024,Custer,MT,America/Denver
59025,Decker,MT,America/Denver
59026,Edgar,MT,America/Denver
59027,Emigrant,MT,America/Denver
59028,Fishtail,MT,America/Denver
59029,Fromberg,MT,America/Denver
59030,Gardiner,MT,America/Denver
59031,Garryowen,MT,America/Denver
59032,Grass Range,MT,America/Denver
59033,Greycliff,MT,America/Denver
59034,Hardin,MT,America/Denver
59035,Fort Smith,MT,America/Denver
59036,Harlowton,MT,America/Denver
59037,Huntley,MT,America/Denver
59038,Hysham,MT,America/Denver
59039,Ingomar,MT,America/Denver
59041,Joliet,MT,America/Denver
59043,Lame Deer,MT,America/Denver
59044,Laurel,MT,America/Denver
59046,Lavina,MT,America/Denver
59047,Livingston,MT,America/Denver
59050,Lodge Grass,MT,America/Denver
59052,Mc Leod,MT,America/Denver
59053,Martinsdale,MT,America/Denver
59054,Melstone,MT,America/Denver
59055,Melville,MT,America/Denver
59057,Molt,MT,America/Denver
59058,Mosby,MT,America/Denver
59059,Musselshell,MT,America/Denver
59061,Nye,MT,America/Denver
59062,Otter,MT,America/Denver
59063,Park City,MT,America/Denver
59064,Pompeys Pillar,MT,America/Denver
59065,Pray,MT,America/Denver
59066,Pryor,MT,America/Denver
59067,Rapelje,MT,America/Denver
59068,Red Lodge,MT,America/Denver
59069,Reed Point,MT,America/Denver
59070,Roberts,MT,America/Denver
59071,Roscoe,MT,America/Denver
59072,Roundup,MT,America/Denver
59074,Ryegate,MT,America/Denver
59075,Saint Xavier,MT,America/Denver
59076,Sanders,MT,America/Denver
59077,Sand Springs,MT,America/Denver
59078,Shawmut,MT,America/Denver
59079,Shepherd,MT,America/Denver
59082,Springdale,MT,America/Denver
59085,Two Dot,MT,America/Denver
59086,Wilsall,MT,America/Denver
59087,Winnett,MT,America/Denver
59088,Worden,MT,America/Denver
59089,Wyola,MT,America/Denver
59101,Billings,MT,America/Denver
59102,Billings,MT,America/Denver
59103,Billings,MT,America/Denver
59104,Billings,MT,America/Denver
59105,Billings,MT,America/Denver
59106,Billings,MT,America/Denver
59107,Billings,MT,America/Denver
59108,Billings,MT,America/Denver
59116,Billings,MT,America/Denver
59117,Billings,MT,America/Denver
59201,Wolf Point,MT,America/Denver
59211,Antelope,MT,America/Denver
59212,Bainville,MT,America/Denver
59213,Brockton,MT,America/Denver
59214,Brockway,MT,America/Denver
59215,Circle,MT,America/Denver
59217,Crane,MT,America/Denver
59218,Culbertson,MT,America/Denver
59219,Dagmar,MT,America/Denver
59221,Fairview,MT,America/Denver
59222,Flaxville,MT,America/Denver
59223,Fort Peck,MT,America/Denver
59225,Frazer,MT,America/Denver
59226,Froid,MT,America/Denver
59230,Glasgow,MT,America/Denver
59231,Saint Marie,MT,America/Denver
59240,Glentana,MT,America/Denver
59241,Hinsdale,MT,America/Denver
59242,Homestead,MT,America/Denver
59243,Lambert,MT,America/Denver
59244,Larslan,MT,America/Denver
59247,Medicine Lake,MT,America/Denver
59248,Nashua,MT,America/Denver
59250,Opheim,MT,America/Denver
59252,Outlook,MT,America/Denver
59253,Peerless,MT,America/Denver
59254,Plentywood,MT,America/Denver
59255,Poplar,MT,America/Denver
59256,Raymond,MT,America/Denver
59257,Redstone,MT,America/Denver
59258,Reserve,MT,America/Denver
59259,Richey,MT,America/Denver
59260,Richland,MT,America/Denver
59261,Saco,MT,America/Denver
59262,Savage,MT,America/Denver
59263,Scobey,MT,America/Denver
59270,Sidney,MT,America/Denver
59274,Vida,MT,America/Denver
59275,Westby,MT,America/Denver
59276,Whitetail,MT,America/Denver
59301,Miles City,MT,America/Denver
59311,Alzada,MT,America/Denver
59312,Angela,MT,America/Denver
59313,Baker,MT,America/Denver
59314,Biddle,MT,America/Denver
59315,Bloomfield,MT,America/Denver
59316,Boyes,MT,America/Denver
59317,Broadus,MT,America/Denver
59318,Brusett,MT,America/Denver
59322,Cohagen,MT,America/Denver
59323,Colstrip,MT,America/Denver
59324,Ekalaka,MT,America/Denver
59326,Fallon,MT,America/Denver
59327,Forsyth,MT,America/Denver
59330,Glendive,MT,America/Denver
59332,Hammond,MT,America/Denver
59336,Ismay,MT,America/Denver
59337,Jordan,MT,America/Denver
59338,Kinsey,MT,America/Denver
59339,Lindsay,MT,America/Denver
59343,Olive,MT,America/Denver
59344,Plevna,MT,America/Denver
59345,Powderville,MT,America/Denver
59347,Rosebud,MT,America/Denver
59349,Terry,MT,America/Denver
59351,Volborg,MT,America/Denver
59353,Wibaux,MT,America/Denver
59401,Great Falls,MT,America/Denver
59402,Malmstrom A F B,MT,America/Denver
59403,Great Falls,MT,America/Denver
59404,Great Falls,MT,America/Denver
59405,Great Falls,MT,America/Denver
59406,Great Falls,MT,America/Denver
59410,Augusta,MT,America/Denver
59411,Babb,MT,America/Denver
59412,Belt,MT,America/Denver
59414,Black Eagle,MT,America/Denver
59416,Brady,MT,America/Denver
59417,Browning,MT,America/Denver
59418,Buffalo,MT,America/Denver
59419,Bynum,MT,America/Denver
59420,Carter,MT,America/Denver
59421,Cascade,MT,America/Denver
59422,Choteau,MT,America/Denver
59424,Coffee Creek,MT,America/Denver
59425,Conrad,MT,America/Denver
59427,Cut Bank,MT,America/Denver
59430,Denton,MT,America/Denver
59432,Dupuyer,MT,America/Denver
59433,Dutton,MT,America/Denver
59434,East Glacier Park,MT,America/Denver
59435,Ethridge,MT,America/Denver
59436,Fairfield,MT,America/Denver
59440,Floweree,MT,America/Denver
59441,Forest Grove,MT,America/Denver
59442,Fort Benton,MT,America/Denver
59443,Fort Shaw,MT,America/Denver
59444,Galata,MT,America/Denver
59446,Geraldine,MT,America/Denver
59447,Geyser,MT,America/Denver
59448,Heart Butte,MT,America/Denver
59450,Highwood,MT,America/Denver
59451,Hilger,MT,America/Denver
59452,Hobson,MT,America/Denver
59453,Judith Gap,MT,America/Denver
59454,Kevin,MT,America/Denver
59456,Ledger,MT,America/Denver
59457,Lewistown,MT,America/Denver
59460,Loma,MT,America/Denver
59462,Moccasin,MT,America/Denver
59463,Monarch,MT,America/Denver
59464,Moore,MT,America/Denver
59465,Neihart,MT,America/Denver
59466,Oilmont,MT,America/Denver
59467,Pendroy,MT,America/Denver
59468,Power,MT,America/Denver
59469,Raynesford,MT,America/Denver
59471,Roy,MT,America/Denver
59472,Sand Coulee,MT,America/Denver
59474,Shelby,MT,America/Denver
59477,Simms,MT,America/Denver
59479,Stanford,MT,America/Denver
59480,Stockett,MT,America/Denver
59482,Sunburst,MT,America/Denver
59483,Sun River,MT,America/Denver
59484,Sweet Grass,MT,America/Denver
59485,Ulm,MT,America/Denver
59486,Valier,MT,America/Denver
59487,Vaughn,MT,America/Denver
59489,Winifred,MT,America/Denver
59501,Havre,MT,America/Denver
59520,Big Sandy,MT,America/Denver
59521,Box Elder,MT,America/Denver
59522,Chester,MT,America/Denver
59523,Chinook,MT,America/Denver
59524,Dodson,MT,America/Denver
59525,Gildford,MT,America/Denver
59526,Harlem,MT,America/Denver
59527,Hays,MT,America/Denver
59528,Hingham,MT,America/Denver
59529,Hogeland,MT,America/Denver
59530,Inverness,MT,America/Denver
59531,Joplin,MT,America/Denver
59532,Kremlin,MT,America/Denver
59535,Lloyd,MT,America/Denver
59537,Loring,MT,America/Denver
59538,Malta,MT,America/Denver
59540,Rudyard,MT,America/Denver
59542,Turner,MT,America/Denver
59544,Whitewater,MT,America/Denver
59545,Whitlash,MT,America/Denver
59546,Zortman,MT,America/Denver
59547,Zurich,MT,America/Denver
59601,Helena,MT,America/Denver
59602,Helena,MT,America/Denver
59604,Helena,MT,America/Denver
59624,Helena,MT,America/Denver
59625,Helena,MT,America/Denver
59631,Basin,MT,America/Denver
59632,Boulder,MT,America/Denver
59633,Canyon Creek,MT,America/Denver
59634,Clancy,MT,America/Denver
59635,East Helena,MT,America/Denver
59636,Fort Harrison,MT,America/Denver
59638,Jefferson City,MT,America/Denver
59639,Lincoln,MT,America/Denver
59640,Marysville,MT,America/Denver
59642,Ringling,MT,America/Denver
59643,Toston,MT,America/Denver
59644,Townsend,MT,America/Denver
59645,White Sulphur Springs,MT,America/Denver
59647,Winston,MT,America/Denver
59648,Wolf Creek,MT,America/Denver
59701,Butte,MT,America/Denver
59702,Butte,MT,America/Denver
59703,Butte,MT,America/Denver
59710,Alder,MT,America/Denver
59711,Anaconda,MT,America/Denver
59713,Avon,MT,America/Denver
59714,Belgrade,MT,America/Denver
59715,Bozeman,MT,America/Denver
59716,Big Sky,MT,America/Denver
59717,Bozeman,MT,America/Denver
59718,Bozeman,MT,America/Denver
59719,Bozeman,MT,America/Denver
59720,Cameron,MT,America/Denver
59721,Cardwell,MT,America/Denver
59722,Deer Lodge,MT,America/Denver
59724,Dell,MT,America/Denver
59725,Dillon,MT,America/Denver
59727,Divide,MT,America/Denver
59728,Elliston,MT,America/Denver
59729,Ennis,MT,America/Denver
59730,Gallatin Gateway,MT,America/Denver
59731,Garrison,MT,America/Denver
59732,Glen,MT,America/Denver
59733,Gold Creek,MT,America/Denver
59735,Harrison,MT,America/Denver
59736,Jackson,MT,America/Denver
59739,Lima,MT,America/Denver
59740,Mc Allister,MT,America/Denver
59741,Manhattan,MT,America/Denver
59743,Melrose,MT,America/Denver
59745,Norris,MT,America/Denver
59746,Polaris,MT,America/Denver
59747,Pony,MT,America/Denver
59748,Ramsay,MT,America/Denver
59749,Sheridan,MT,America/Denver
59750,Butte,MT,America/Denver
59751,Silver Star,MT,America/Denver
59752,Three Forks,MT,America/Denver
59754,Twin Bridges,MT,America/Denver
59755,Virginia City,MT,America/Denver
59756,Warm Springs,MT,America/Denver
59758,West Yellowstone,MT,America/Denver
59759,Whitehall,MT,America/Denver
59760,Willow Creek,MT,America/Denver
59761,Wisdom,MT,America/Denver
59762,Wise River,MT,America/Denver
59771,Bozeman,MT,America/Denver
59772,Bozeman,MT,America/Denver
59801,Missoula,MT,America/Denver
59802,Missoula,MT,America/Denver
59803,Missoula,MT,America/Denver
59804,Missoula,MT,America/Denver
59806,Missoula,MT,America/Denver
59807,Missoula,MT,America/Denver
59808,Missoula,MT,America/Denver
59812,Missoula,MT,America/Denver
59820,Alberton,MT,America/Denver
59821,Arlee,MT,America/Denver
59823,Bonner,MT,America/Denver
59824,Charlo,MT,America/Denver
59825,Clinton,MT,America/Denver
59826,Condon,MT,America/Denver
59827,Conner,MT,America/Denver
59828,Corvallis,MT,America/Denver
59829,Darby,MT,America/Denver
59830,De Borgia,MT,America/Denver
59831,Dixon,MT,America/Denver
59832,Drummond,MT,America/Denver
59833,Florence,MT,America/Denver
59834,Frenchtown,MT,America/Denver
59835,Grantsdale,MT,America/Denver
59837,Hall,MT,America/Denver
59840,Hamilton,MT,America/Denver
59841,Pinesdale,MT,America/Denver
59842,Haugan,MT,America/Denver
59843,Helmville,MT,America/Denver
59844,Heron,MT,America/Denver
59845,Hot Springs,MT,America/Denver
59846,Huson,MT,America/Denver
59847,Lolo,MT,America/Denver
59848,Lonepine,MT,America/Denver
59851,Milltown,MT,America/Denver
59853,Noxon,MT,America/Denver
59854,Ovando,MT,America/Denver
59855,Pablo,MT,America/Denver
59856,Paradise,MT,America/Denver
59858,Philipsburg,MT,America/Denver
59859,Plains,MT,America/Denver
59860,Polson,MT,America/Denver
59863,Ravalli,MT,America/Denver
59864,Ronan,MT,America/Denver
59865,Saint Ignatius,MT,America/Denver
59866,Saint Regis,MT,America/Denver
59868,Seeley Lake,MT,America/Denver
59870,Stevensville,MT,America/Denver
59871,Sula,MT,America/Denver
59872,Superior,MT,America/Denver
59873,Thompson Falls,MT,America/Denver
59874,Trout Creek,MT,America/Denver
59875,Victor,MT,America/Denver
59901,Kalispell,MT,America/Denver
59903,Kalispell,MT,America/Denver
59904,Kalispell,MT,America/Denver
59910,Big Arm,MT,America/Denver
59911,Bigfork,MT,America/Denver
59912,Columbia Falls,MT,America/Denver
59913,Coram,MT,America/Denver
59914,Dayton,MT,America/Denver
59915,Elmo,MT,America/Denver
59916,Essex,MT,America/Denver
59917,Eureka,MT,America/Denver
59918,Fortine,MT,America/Denver
59919,Hungry Horse,MT,America/Denver
59920,Kila,MT,America/Denver
59922,Lakeside,MT,America/Denver
59923,Libby,MT,America/Denver
59925,Marion,MT,America/Denver
59926,Martin City,MT,America/Denver
59927,Olney,MT,America/Denver
59928,Polebridge,MT,America/Denver
59929,Proctor,MT,America/Denver
59930,Rexford,MT,America/Denver
59931,Rollins,MT,America/Denver
59932,Somers,MT,America/Denver
59933,Stryker,MT,America/Denver
59934,Trego,MT,America/Denver
59935,Troy,MT,America/Denver
59936,West Glacier,MT,America/Denver
59937,Whitefish,MT,America/Denver
60001,Alden,IL,America/Chicago
60002,Antioch,IL,America/Chicago
60004,Arlington Heights,IL,America/Chicago
60005,Arlington Heights,IL,America/Chicago
60006,Arlington Heights,IL,America/Chicago
60007,Elk Grove Village,IL,America/Chicago
60008,Rolling Meadows,IL,America/Chicago
60009,Elk Grove Village,IL,America/Chicago
60010,Barrington,IL,America/Chicago
60011,Barrington,IL,America/Chicago
60012,Crystal Lake,IL,America/Chicago
60013,Cary,IL,America/Chicago
60014,Crystal Lake,IL,America/Chicago
60015,Deerfield,IL,America/Chicago
60016,Des Plaines,IL,America/Chicago
60017,Des Plaines,IL,America/Chicago
60018,Des Plaines,IL,America/Chicago
60019,Des Plaines,IL,America/Chicago
60020,Fox Lake,IL,America/Chicago
60021,Fox River Grove,IL,America/Chicago
60022,Glencoe,IL,America/Chicago
60025,Glenview,IL,America/Chicago
60026,Glenview,IL,America/Chicago
60029,Golf,IL,America/Chicago
60030,Grayslake,IL,America/Chicago
60031,Gurnee,IL,America/Chicago
60033,Harvard,IL,America/Chicago
60034,Hebron,IL,America/Chicago
60035,Highland Park,IL,America/Chicago
60037,Fort Sheridan,IL,America/Chicago
60039,Crystal Lake,IL,America/Chicago
60040,Highwood,IL,America/Chicago
60041,Ingleside,IL,America/Chicago
60042,Island Lake,IL,America/Chicago
60043,Kenilworth,IL,America/Chicago
60044,Lake Bluff,IL,America/Chicago
60045,Lake Forest,IL,America/Chicago
60046,Lake Villa,IL,America/Chicago
60047,Lake Zurich,IL,America/Chicago
60048,Libertyville,IL,America/Chicago
60050,Mchenry,IL,America/Chicago
60051,Mchenry,IL,America/Chicago
60053,Morton Grove,IL,America/Chicago
60056,Mount Prospect,IL,America/Chicago
60060,Mundelein,IL,America/Chicago
60061,Vernon Hills,IL,America/Chicago
60062,Northbrook,IL,America/Chicago
60064,North Chicago,IL,America/Chicago
60065,Northbrook,IL,America/Chicago
60067,Palatine,IL,America/Chicago
60068,Park Ridge,IL,America/Chicago
60069,Lincolnshire,IL,America/Chicago
60070,Prospect Heights,IL,America/Chicago
60071,Richmond,IL,America/Chicago
60072,Ringwood,IL,America/Chicago
60073,Round Lake,IL,America/Chicago
60074,Palatine,IL,America/Chicago
60075,Russell,IL,America/Chicago
60076,Skokie,IL,America/Chicago
60077,Skokie,IL,America/Chicago
60078,Palatine,IL,America/Chicago
60079,Waukegan,IL,America/Chicago
60081,Spring Grove,IL,America/Chicago
60082,Techny,IL,America/Chicago
60083,Wadsworth,IL,America/Chicago
60084,Wauconda,IL,America/Chicago
60085,Waukegan,IL,America/Chicago
60087,Waukegan,IL,America/Chicago
60088,Great Lakes,IL,America/Chicago
60089,Buffalo Grove,IL,America/Chicago
60090,Wheeling,IL,America/Chicago
60091,Wilmette,IL,America/Chicago
60093,Winnetka,IL,America/Chicago
60095,Palatine,IL,America/Chicago
60096,Winthrop Harbor,IL,America/Chicago
60097,Wonder Lake,IL,America/Chicago
60098,Woodstock,IL,America/Chicago
60099,Zion,IL,America/Chicago
60101,Addison,IL,America/Chicago
60102,Algonquin,IL,America/Chicago
60103,Bartlett,IL,America/Chicago
60104,Bellwood,IL,America/Chicago
60106,Bensenville,IL,America/Chicago
60107,Streamwood,IL,America/Chicago
60108,Bloomingdale,IL,America/Chicago
60109,Burlington,IL,America/Chicago
60110,Carpentersville,IL,America/Chicago
60111,Clare,IL,America/Chicago
60112,Cortland,IL,America/Chicago
60113,Creston,IL,America/Chicago
60115,Dekalb,IL,America/Chicago
60118,Dundee,IL,America/Chicago
60119,Elburn,IL,America/Chicago
60120,Elgin,IL,America/Chicago
60121,Elgin,IL,America/Chicago
60123,Elgin,IL,America/Chicago
60124,Elgin,IL,America/Chicago
60126,Elmhurst,IL,America/Chicago
60129,Esmond,IL,America/Chicago
60130,Forest Park,IL,America/Chicago
60131,Franklin Park,IL,America/Chicago
60133,Hanover Park,IL,America/Chicago
60134,Geneva,IL,America/Chicago
60135,Genoa,IL,America/Chicago
60136,Gilberts,IL,America/Chicago
60137,Glen Ellyn,IL,America/Chicago
